,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
167,167,167,Kyiv2,67,1379.01585925965,559,0.54,0.74,0.0,8.66,0,0,0,0
168,168,168,Kyiv2,73,831.1687246638679,575,0.54,0.75,0.0,8.64,0,0,0,0
169,169,169,Kyiv2,67,4415.76998119089,461,0.54,0.74,1.0,8.66,0,0,0,0
170,170,170,Kyiv2,67,3215.87313743536,34,0.54,0.74,3.0,8.66,0,0,0,0
171,171,171,Kyiv2,67,161.384280986438,426,0.54,0.74,1.0,8.66,0,0,0,0
172,172,172,Kyiv2,73,1020.99125675923,444,0.54,0.75,3.0,8.64,0,0,0,0
173,173,173,Kyiv2,67,210.89575110396802,227,0.54,0.74,4.0,8.66,0,0,0,0
174,174,174,Kyiv2,73,1819.8972891468,280,0.54,0.75,3.0,8.64,0,0,0,0
175,175,175,Kyiv2,67,1470.13498043444,280,0.54,0.74,2.0,8.66,1,0,0,0
176,176,176,Kyiv2,73,1103.04135359447,348,0.54,0.75,2.0,8.64,0,0,0,0
177,177,177,Kyiv2,67,3723.1772269118105,234,0.54,0.74,2.0,8.66,0,0,1,0
178,178,178,Kyiv2,67,980.484719533049,264,0.54,0.74,3.0,8.66,0,0,0,0
179,179,179,Kyiv2,67,8512.41566418008,461,0.54,0.74,1.0,8.66,0,0,0,0
180,180,180,Kyiv2,67,748.745225028625,315,0.54,0.74,2.0,8.66,0,0,0,0
181,181,181,Kyiv2,67,521.080477592303,145,0.54,0.74,3.0,8.66,0,0,0,0
182,182,182,Kyiv2,67,28.5831925257644,330,0.54,0.74,2.0,8.66,0,0,0,0
183,183,183,Kyiv2,73,767.775057507114,129,0.54,0.75,3.0,8.64,0,0,0,0
184,184,184,Kyiv2,73,258.144587561486,460,0.54,0.75,2.0,8.64,0,0,0,0
185,185,185,Kyiv2,67,31.272773907827602,89,0.54,0.74,3.0,8.66,0,0,0,0
186,186,186,Kyiv2,67,816.391272542072,144,0.54,0.74,3.0,8.66,0,1,0,0
187,187,187,Kyiv2,73,766.660403057902,163,0.54,0.75,2.0,8.64,0,0,1,0
188,188,188,Kyiv2,73,84.6950669477695,66,0.54,0.75,3.0,8.64,0,0,0,1
189,189,189,Kyiv2,67,1709.1710944403,374,0.54,0.74,1.0,8.66,0,0,0,0
190,190,190,Kyiv2,67,175.84161102323398,415,0.54,0.74,1.0,8.66,0,0,0,1
191,191,191,Kyiv2,73,1084.9908280797804,301,0.54,0.75,3.0,8.64,0,0,0,0
192,192,192,Kyiv2,67,1138.1681114337598,210,0.54,0.74,2.0,8.66,0,0,0,0
193,193,193,Kyiv2,67,0.020249431158826,624,0.54,0.74,0.0,8.66,0,0,0,0
