,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
59,59,59,NY1,73,1056.27756820983,96,0.57,0.71,53.0,12.3,0,0,0,0
60,60,60,NY1,73,814.397289089385,84,0.57,0.71,36.0,12.3,0,0,0,0
61,61,61,NY1,80,786.335195303745,92,0.58,0.71,94.0,12.32,0,1,0,0
62,62,62,NY1,80,1891.70859632154,52,0.58,0.71,95.0,12.32,0,0,0,0
63,63,63,NY1,73,231.64448634469503,46,0.57,0.71,45.0,12.3,0,0,0,0
64,64,64,NY1,80,1360.66389477769,27,0.58,0.71,93.0,12.32,0,1,0,0
65,65,65,NY1,80,324.936632964664,6,0.58,0.71,123.0,12.32,0,0,0,0
66,66,66,NY1,80,131.72745149866,11,0.58,0.71,92.0,12.32,0,0,0,0
67,67,67,NY1,73,485.159427231129,84,0.57,0.71,36.0,12.3,0,0,0,0
68,68,68,NY1,80,379.369161426075,20,0.58,0.71,53.0,12.32,0,0,1,0
69,69,69,NY1,88,6667.84543745428,51,0.58,0.71,12.0,12.32,0,0,0,0
70,70,70,NY1,73,475.855563220174,55,0.57,0.71,38.0,12.3,0,1,0,0
71,71,71,NY1,73,582.233943515884,12,0.57,0.71,107.0,12.3,0,0,0,0
72,72,72,NY1,80,3150.6070114026597,41,0.58,0.71,156.0,12.32,0,0,0,0
73,73,73,NY1,73,167.073488422687,13,0.57,0.71,42.0,12.3,0,0,0,0
74,74,74,NY1,80,2110.83012482668,49,0.58,0.71,85.0,12.32,0,0,0,0
75,75,75,NY1,80,4418.2580066163,39,0.58,0.71,113.0,12.32,0,0,0,0
76,76,76,NY1,73,227.950973488708,33,0.57,0.71,37.0,12.3,0,0,0,0
77,77,77,NY1,73,661.027703782275,32,0.57,0.71,122.0,12.3,0,0,0,0
78,78,78,NY1,80,14.008694935172699,13,0.58,0.71,160.0,12.32,0,0,0,0
79,79,79,NY1,80,358.523781467947,22,0.58,0.71,160.0,12.32,0,0,0,0
80,80,80,NY1,80,333.18204407422996,54,0.58,0.71,124.0,12.32,0,0,0,0
81,81,81,NY1,80,634.373271697805,26,0.58,0.71,113.0,12.32,0,0,0,0
82,82,82,NY1,73,251.945559912327,21,0.57,0.71,45.0,12.3,0,0,0,0
83,83,83,NY1,80,190.30390684348401,19,0.58,0.71,66.0,12.32,0,1,0,0
84,84,84,NY1,80,462.822450412135,52,0.58,0.71,104.0,12.32,0,0,0,0
85,85,85,NY1,80,373.325432508341,15,0.58,0.71,67.0,12.32,0,0,0,0
86,86,86,NY1,73,448.173748542189,44,0.57,0.71,38.0,12.3,0,0,0,0
87,87,87,NY1,73,365.41080874384596,41,0.57,0.71,43.0,12.3,0,0,0,0
88,88,88,NY1,73,1540.2876418749402,39,0.57,0.71,52.0,12.3,0,0,0,0
89,89,89,NY1,80,398.99226212832804,16,0.58,0.71,91.0,12.32,0,0,0,0
90,90,90,NY1,73,1192.37579227803,37,0.57,0.71,30.0,12.3,0,0,0,0
91,91,91,NY1,80,1789.22667955337,44,0.58,0.71,127.0,12.32,0,0,0,0
92,92,92,NY1,73,243.71255622592201,17,0.57,0.71,109.0,12.3,0,0,0,0
93,93,93,NY1,88,188.480531858551,21,0.58,0.71,36.0,12.32,0,0,0,0
94,94,94,NY1,73,316.85308438978296,60,0.57,0.71,37.0,12.3,0,0,0,0
95,95,95,NY1,73,147.74582179645202,76,0.57,0.71,37.0,12.3,0,0,0,0
96,96,96,NY1,73,418.867243589194,39,0.57,0.71,37.0,12.3,0,0,0,0
97,97,97,NY1,73,385.552309456605,69,0.57,0.71,40.0,12.3,0,0,0,0
98,98,98,NY1,80,1086.6125353783,56,0.58,0.71,146.0,12.32,0,1,0,0
99,99,99,NY1,73,224.21358249558602,12,0.57,0.71,82.0,12.3,0,0,0,0
