,air_quality,area,bbox_id,closest_shop,cloud_cover,humidity,shops_amount,temperature,roof_tupe
7149,88,189.133962305152,Seattle2,2,0.6,0.77,,0,
7150,88,206.308585469477,Seattle2,2,0.6,0.77,,0,
7151,88,172.540076338736,Seattle2,2,0.6,0.77,,0,
7152,88,174.932614640785,Seattle2,2,0.6,0.77,,0,
7153,88,228.029028680409,Seattle2,2,0.6,0.77,,0,
7154,88,269.709614553797,Seattle2,2,0.6,0.77,,0,
7155,88,249.353457252525,Seattle2,2,0.6,0.77,,0,
7156,88,175.595473013508,Seattle2,2,0.6,0.77,,0,flat
7157,88,174.114560596839,Seattle2,2,0.6,0.77,,0,
7158,88,29.2612055490275,Seattle2,2,0.6,0.77,,0,flat
7159,88,217.173114054362,Seattle2,2,0.6,0.77,,0,
7160,88,60.1784738012449,Seattle2,2,0.6,0.77,,0,
7161,88,247.301377989372,Seattle2,2,0.6,0.77,,0,
7162,88,271.367775056218,Seattle2,2,0.6,0.77,,0,
7163,88,314.527226949727,Seattle2,2,0.6,0.77,,0,
7164,88,214.211630370931,Seattle2,2,0.6,0.77,,0,
7165,88,78.5325530899904,Seattle2,2,0.6,0.77,,0,
7166,88,289.717207793449,Seattle2,2,0.6,0.77,,0,gabled
7167,88,162.141642769513,Seattle2,2,0.6,0.77,,0,
7168,88,174.758883999362,Seattle2,2,0.6,0.77,,0,
7169,88,167.879032507024,Seattle2,2,0.6,0.77,,0,gabled
7170,88,180.923188315663,Seattle2,2,0.6,0.77,,0,flat
7171,88,301.725193928146,Seattle2,2,0.6,0.77,,0,
7172,88,400.463721288911,Seattle2,2,0.6,0.77,,0,
7173,88,283.429685074275,Seattle2,2,0.6,0.77,,0,
7174,88,166.884255153402,Seattle2,2,0.6,0.77,,0,
7175,88,321.569461431057,Seattle2,2,0.6,0.77,,0,
7176,88,37.1924077077466,Seattle2,2,0.6,0.77,,0,
7177,88,110.061951741486,Seattle2,2,0.6,0.77,,0,
7178,88,130.560384679488,Seattle2,2,0.6,0.77,,0,
7179,88,180.102338910081,Seattle2,2,0.6,0.77,,0,
7180,88,256.437778017614,Seattle2,2,0.6,0.77,,0,
7181,88,145.042775394967,Seattle2,2,0.6,0.77,,0,
7182,88,123.705042079597,Seattle2,2,0.6,0.77,,0,
7183,88,162.400249764103,Seattle2,2,0.6,0.77,,0,
7184,88,128.264042093641,Seattle2,2,0.6,0.77,,0,
7185,88,273.113555622902,Seattle2,2,0.6,0.77,,0,round
7186,88,249.130693925056,Seattle2,2,0.6,0.77,,0,
7187,88,170.196926404623,Seattle2,2,0.6,0.77,,0,
7188,88,220.754247691991,Seattle2,2,0.6,0.77,,0,
7189,88,197.928749812228,Seattle2,2,0.6,0.77,,0,round
7190,88,248.353297417329,Seattle2,2,0.6,0.77,,0,flat
7191,88,265.260225457011,Seattle2,2,0.6,0.77,,0,
