,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
56,56,1056,Stockholm1,78,95.0706920345569,1250,0.59,0.78,0,7.45,0,0,0,0
57,57,1057,Stockholm1,78,167.458239540938,787,0.59,0.78,0,7.45,0,1,0,0
58,58,1058,Stockholm1,78,89.07317405152041,1677,0.59,0.78,0,7.43,0,0,0,0
59,59,1059,Stockholm1,78,11.026739474049,2037,0.59,0.78,0,7.43,0,0,0,0
60,60,1060,Stockholm1,78,83.779049907872,906,0.59,0.78,0,7.45,0,0,0,0
61,61,1061,Stockholm1,78,129.234933303517,2809,0.59,0.78,0,7.48,0,0,0,0
62,62,1062,Stockholm1,78,5.58493155990007,803,0.59,0.78,0,7.45,0,0,0,0
63,63,1063,Stockholm1,78,101.793981895765,634,0.59,0.78,0,7.47,0,0,0,0
64,64,1064,Stockholm1,78,22.6811601239434,1813,0.59,0.78,0,7.43,0,0,0,0
65,65,1065,Stockholm1,78,99.5230485741518,1312,0.59,0.78,0,7.43,0,0,0,0
66,66,1066,Stockholm1,78,153.568708479432,2466,0.59,0.78,0,7.48,0,0,0,0
67,67,1067,Stockholm1,78,13.5060388202183,1954,0.59,0.78,0,7.43,0,0,0,0
68,68,1068,Stockholm1,78,134.135370388771,2336,0.59,0.78,0,7.48,0,0,0,0
69,69,1069,Stockholm1,78,66.0738360257047,2144,0.59,0.78,0,7.43,0,0,0,0
70,70,1070,Stockholm1,78,123.39382288535,1390,0.59,0.78,0,7.45,0,0,0,0
71,71,1071,Stockholm1,78,101.35779358464501,1375,0.59,0.78,0,7.48,0,0,0,0
72,72,1072,Stockholm1,78,80.45457625359859,2300,0.59,0.78,0,7.43,0,0,0,0
73,73,1073,Stockholm1,78,55.140627115023406,1745,0.59,0.78,0,7.45,0,0,0,0
74,74,1074,Stockholm1,78,145.186597610604,2677,0.59,0.78,0,7.48,0,1,0,0
75,75,1075,Stockholm1,78,129.41547526656,2223,0.59,0.78,0,7.43,0,0,0,0
76,76,1076,Stockholm1,78,100.266413544872,1012,0.59,0.78,0,7.45,0,0,0,0
77,77,1077,Stockholm1,78,70.956931298644,1783,0.59,0.78,0,7.48,0,0,0,1
78,78,1078,Stockholm1,78,27.7202382117782,2088,0.59,0.78,0,7.43,0,0,0,0
79,79,1079,Stockholm1,78,106.542347693449,2143,0.59,0.78,0,7.43,0,0,0,0
80,80,1080,Stockholm1,78,39.621742943828295,1856,0.59,0.78,0,7.43,0,0,0,0
81,81,1081,Stockholm1,78,822.541401011973,262,0.59,0.78,1,7.47,0,0,0,0
82,82,1082,Stockholm1,78,30.6872667192198,1676,0.59,0.78,0,7.43,0,0,0,0
83,83,1083,Stockholm1,78,3229.09606252807,2445,0.59,0.78,0,7.43,0,0,0,0
84,84,1084,Stockholm1,78,65.9958891497237,923,0.59,0.78,0,7.45,0,1,0,0
85,85,1085,Stockholm1,78,129.688907781196,827,0.59,0.78,0,7.45,0,0,0,0
86,86,1086,Stockholm1,78,169.88380435431299,2247,0.59,0.78,0,7.43,1,0,0,0
87,87,1087,Stockholm1,78,115.455200257528,2030,0.59,0.78,0,7.43,0,0,0,0
88,88,1088,Stockholm1,78,107.527738015586,1961,0.59,0.78,0,7.45,0,0,0,0
89,89,1089,Stockholm1,78,27.663480615777697,1732,0.59,0.78,0,7.45,0,0,0,1
90,90,1090,Stockholm1,78,118.517689473782,1086,0.59,0.78,0,7.45,0,0,0,0
91,91,1091,Stockholm1,78,115.67493256467199,696,0.59,0.78,0,7.47,0,0,0,0
92,92,1092,Stockholm1,78,29.8124110540072,1717,0.59,0.78,0,7.43,0,0,0,0
93,93,1093,Stockholm1,78,847.075496098275,2869,0.59,0.78,0,7.46,0,0,0,0
94,94,1094,Stockholm1,78,3434.3062989484997,880,0.59,0.78,0,7.47,0,0,0,0
95,95,1095,Stockholm1,78,651.946575325604,1535,0.59,0.78,0,7.45,0,1,0,0
96,96,1096,Stockholm1,78,103.41454873608299,615,0.59,0.78,0,7.47,0,0,0,0
97,97,1097,Stockholm1,78,74.3421282209538,1235,0.59,0.78,0,7.45,0,0,0,0
98,98,1098,Stockholm1,78,16.2677420884037,1689,0.59,0.78,0,7.45,0,0,0,0
99,99,1099,Stockholm1,78,24.04717309492381,1204,0.59,0.78,0,7.45,0,0,0,0
100,100,1100,Stockholm2,78,60.32266736488629,866,0.58,0.77,0,7.53,0,0,1,0
101,101,1101,Stockholm2,78,152.688265826661,1398,0.58,0.78,0,7.42,0,0,0,0
102,102,1102,Stockholm2,78,18.034980167137306,148,0.58,0.77,1,7.53,0,0,0,0
103,103,1103,Stockholm2,78,601.718846236836,158,0.58,0.77,3,7.56,0,0,0,0
104,104,1104,Stockholm2,78,129.553966684676,1370,0.58,0.77,0,7.52,0,0,0,0
105,105,1105,Stockholm2,78,107.624891603422,137,0.58,0.77,1,7.53,1,0,0,0
106,106,1106,Stockholm2,78,128.406289347523,685,0.58,0.77,0,7.53,0,0,0,0
107,107,1107,Stockholm2,78,127.49781797090598,849,0.58,0.77,0,7.53,0,0,0,0
108,108,1108,Stockholm2,78,100.45395383819701,48,0.58,0.77,6,7.56,0,0,0,0
109,109,1109,Stockholm2,78,77.0938967537329,1021,0.58,0.77,0,7.53,0,1,0,0
110,110,1110,Stockholm2,78,71.68009848298429,1474,0.58,0.78,0,7.48,0,0,0,0
111,111,1111,Stockholm2,78,158.100008739559,613,0.58,0.77,0,7.53,0,0,0,0
112,112,1112,Stockholm2,78,114.705214789606,409,0.58,0.78,1,7.49,0,0,0,0
113,113,1113,Stockholm2,78,95.40639081814008,1568,0.58,0.78,0,7.48,0,0,0,0
114,114,1114,Stockholm2,78,129.879092313415,654,0.58,0.77,0,7.53,0,0,0,0
